patent_id,inventor_sequence,inventor_id,disambig_inventor_name_first,disambig_inventor_name_last,gender_code,location_id
12321230,2,fl:aa_ln:jaleel-1,Aamer,Jaleel,M,0ace1d0b-16c8-11ed-9b5f-1234bde3cd05
11701771,0,fl:ar_ln:mousavian-1,Arsalan,Mousavian,M,5836da24-16c8-11ed-9b5f-1234bde3cd05
11720440,15,fl:li_ln:yin-33,Liang,Yin,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9059054,0,fl:le_ln:zhang-41,Leilei,Zhang,F,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8762761,0,fl:zh_ln:zheng-109,Zheng,Zheng,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
8102393,0,fl:ca_ln:everitt-1,Cass W.,Everitt,M,1d3ed933-16c8-11ed-9b5f-1234bde3cd05
11089320,1,fl:ji_ln:nilsson-3,Jim K.,Nilsson,M,4d375dc7-16c8-11ed-9b5f-1234bde3cd05
10746798,3,fl:su_ln:bhavsar-2,Sunil,Bhavsar,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
11989948,0,fl:zh_ln:fan-131,Zhimeng,Fan,U,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
12032840,0,fl:an_ln:sundararajan-1,Anand Shanmugam,Sundararajan,M,64936498-16c8-11ed-9b5f-1234bde3cd05
11958529,3,fl:an_ln:garg-11,Animesh,Garg,M,b21cc8f7-16c7-11ed-9b5f-1234bde3cd05
8723231,0,fl:mi_ln:diamond-6,Michael B.,Diamond,M,c41f88fa-16c7-11ed-9b5f-1234bde3cd05
8874844,2,fl:ge_ln:lynch-2,George R.,Lynch,M,04726932-16c8-11ed-9b5f-1234bde3cd05
11443555,7,fl:bh_ln:pisupati-1,Bhanu,Pisupati,F,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7644279,1,fl:er_ln:murray-3,Eric A.,Murray,M,c41f88fa-16c7-11ed-9b5f-1234bde3cd05
9235512,5,fl:ja_ln:bigler-1,James,Bigler,M,10f6a748-16c8-11ed-9b5f-1234bde3cd05
9177413,0,fl:an_ln:tatarinov-1,Andrei S.,Tatarinov,M,13796783-16c8-11ed-9b5f-1234bde3cd05
7619639,0,fl:ha_ln:azar-2,Hassane S.,Azar,M,4affd925-16c8-11ed-9b5f-1234bde3cd05
8698542,0,fl:ta_ln:pattnayak-1,Tapan,Pattnayak,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9026069,1,fl:st_ln:felix-5,Steve,Felix,M,a7e83073-16c8-11ed-9b5f-1234bde3cd05
9558573,0,fl:je_ln:bolz-1,Jeffrey A.,Bolz,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
8762761,1,fl:or_ln:rubinstein-1,Oren,Rubinstein,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
8627041,5,fl:ja_ln:roberts-29,James,Roberts,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
8472372,1,fl:to_ln:lee-33,Tommy,Lee,M,c59b5fa8-16c7-11ed-9b5f-1234bde3cd05
11295514,3,fl:gu_ln:liu-153,Guilin,Liu,U,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11954518,4,fl:br_ln:pharris-1,Brian,Pharris,M,6d380d52-16c8-11ed-9b5f-1234bde3cd05
7987065,0,fl:ab_ln:dewaal-1,Abraham Benjamin,de Waal,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9740553,10,fl:ma_ln:ekman-6,Magnus,Ekman,M,c3123a8f-16c7-11ed-9b5f-1234bde3cd05
12272385,3,fl:gl_ln:cochran-1,Glenn,Cochran,M,b7fd1cfb-16c7-11ed-9b5f-1234bde3cd05
10002586,1,fl:ko_ln:bennebroek-1,Koen,Bennebroek,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9165537,2,fl:ch_ln:cheng-830,Christopher T.,Cheng,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9715413,3,fl:ti_ln:purcell-2,Timothy John,Purcell,M,c6c67c19-16c7-11ed-9b5f-1234bde3cd05
9251557,2,fl:ka_ln:gupta-23,Karan,Gupta,F,60fd82ce-16c8-11ed-9b5f-1234bde3cd05
12141005,3,fl:ha_ln:zhu-50,Hao,Zhu,M,843f4caa-49af-11ed-9879-1234bde3cd05
11806616,4,fl:pr_ln:sundareson-1,Prabindh,Sundareson,U,93f56e17-49af-11ed-9879-1234bde3cd05
7705846,0,fl:ch_ln:donham-1,Christopher D. S.,Donham,M,1416ed85-16c8-11ed-9b5f-1234bde3cd05
8319783,6,fl:pa_ln:brown-6,Patrick R.,Brown,M,04726932-16c8-11ed-9b5f-1234bde3cd05
8452981,1,fl:an_ln:osnovich-1,Andrei Leonid,Osnovich,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
6691180,0,fl:cu_ln:priem-1,Curtis,Priem,M,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
7574274,0,fl:st_ln:holmes-23,Stephen,Holmes,M,5836da24-16c8-11ed-9b5f-1234bde3cd05
8276132,0,fl:ju_ln:vanderspek-1,Julius,Vanderspek,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
12248392,3,fl:la_ln:dahan-1,Laurent,Dahan,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11656277,0,fl:ke_ln:rajpathak-1,Kedar,Rajpathak,M,68a4ea01-16c8-11ed-9b5f-1234bde3cd05
10943387,0,fl:jo_ln:story-10,Jon,Story,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7996622,1,fl:ch_ln:donham-1,Christopher D. S.,Donham,M,1416ed85-16c8-11ed-9b5f-1234bde3cd05
8266383,5,fl:mi_ln:siu-6,Ming Y.,Siu,F,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7593543,0,fl:wi_ln:herz-1,William S.,Herz,M,c6999d14-16c7-11ed-9b5f-1234bde3cd05
11302056,1,fl:jo_ln:burgess-14,John,Burgess,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
8832671,0,fl:an_ln:patney-1,Anjul,Patney,U,c107103b-16c7-11ed-9b5f-1234bde3cd05
9177121,0,fl:an_ln:edelsten-1,Andrew,Edelsten,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
9386326,2,fl:sh_ln:fang-58,Shu-Jen,Fang,F,90cbfdb5-16c8-11ed-9b5f-1234bde3cd05
8886501,1,fl:br_ln:heidelberger-2,Bruno,Heidelberger,M,babb603f-16c7-11ed-9b5f-1234bde3cd05
6927781,0,fl:th_ln:kong-2,Thomas,Kong,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
10497168,0,fl:je_ln:huang-21,Jen-Hsun,Huang,F,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8624916,0,fl:na_ln:kulshrestha-1,Narayan,Kulshrestha,M,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
12141946,2,fl:ho_ln:gruen-1,Holger Heinrich,Gruen,M,90eaea9b-16c8-11ed-9b5f-1234bde3cd05
9239699,1,fl:ar_ln:agrawal-14,Arpit,Agrawal,M,1fc7e996-16c8-11ed-9b5f-1234bde3cd05
11573856,5,fl:sh_ln:gondkar-2,Shraddha Manohar,Gondkar,F,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7586492,4,fl:an_ln:tamasi-1,Anthony Michael,Tamasi,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11579925,6,fl:la_ln:shah-2,Lacky V.,Shah,M,b86c5343-16c7-11ed-9b5f-1234bde3cd05
7355603,0,fl:wa_ln:donovan-3,Walter E.,Donovan,M,c39d6412-16c7-11ed-9b5f-1234bde3cd05
11978496,4,fl:we_ln:lo-96,Wen-Hung,Lo,M,c39d6412-16c7-11ed-9b5f-1234bde3cd05
10965440,0,fl:xi_ln:chen-234,Xi,Chen,F,c7b15c3f-16c7-11ed-9b5f-1234bde3cd05
7292242,4,fl:vi_ln:parikh-9,Vimal,Parikh,M,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
12333311,0,fl:gr_ln:palmer-5,Greg,Palmer,M,7ae82d76-16c8-11ed-9b5f-1234bde3cd05
8698817,0,fl:sh_ln:gadre-2,Shirish,Gadre,M,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
10600167,4,fl:jo_ln:burgess-14,John,Burgess,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
9536341,4,fl:da_ln:kirkland-1,Dale L.,Kirkland,M,e08bd564-16c7-11ed-9b5f-1234bde3cd05
9615176,0,fl:ma_ln:pereira-24,Mark,Pereira,M,2119e392-16c8-11ed-9b5f-1234bde3cd05
11328173,0,fl:si_ln:liu-41,Sifei,Liu,U,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10095542,1,fl:ph_ln:cuadra-1,Philip Alexander,Cuadra,M,4affd925-16c8-11ed-9b5f-1234bde3cd05
11745347,5,fl:tu_ln:hermans-1,Tucker Ryer,Hermans,M,c1bffd96-16c7-11ed-9b5f-1234bde3cd05
9183662,2,fl:ma_ln:kilgard-1,Mark J.,Kilgard,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
11080051,7,fl:ma_ln:patel-93,Manan,Patel,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11652827,0,fl:ma_ln:overby-1,Mark A.,Overby,M,bb6d1283-16c7-11ed-9b5f-1234bde3cd05
11704067,0,fl:ch_ln:hung-447,Ching-Yu,Hung,F,c3f6bfd4-16c7-11ed-9b5f-1234bde3cd05
12184843,1,fl:ji_ln:chen-582,Jianjun,Chen,M,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
9331869,1,fl:da_ln:dunn-26,David,Dunn,M,816d2d55-16c8-11ed-9b5f-1234bde3cd05
11442795,4,fl:ma_ln:stephenson-5,Mark W.,Stephenson,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
7162716,1,fl:ma_ln:kilgard-1,Mark J.,Kilgard,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
7911471,0,fl:ro_ln:allen-9,Roger L.,Allen,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8194065,1,fl:ch_ln:inman-3,Charles T.,Inman,M,c324ce6e-16c7-11ed-9b5f-1234bde3cd05
9323679,2,fl:ja_ln:balfour-1,James David,Balfour,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
11588608,3,fl:ol_ln:oluwole-1,Olakanmi,Oluwole,U,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
11550584,0,fl:ma_ln:tyrlik-1,Maciej Piotr,Tyrlik,M,03373085-16c8-11ed-9b5f-1234bde3cd05
9639366,3,fl:da_ln:kirkland-1,Dale L.,Kirkland,M,e08bd564-16c7-11ed-9b5f-1234bde3cd05
11774250,0,fl:gi_ln:colgate-1,Gil,Colgate,M,1416e13d-16c8-11ed-9b5f-1234bde3cd05
7853044,0,fl:ca_ln:ruggiero-1,Carl J.,Ruggiero,M,c111042f-16c7-11ed-9b5f-1234bde3cd05
7616209,0,fl:st_ln:molnar-1,Steven E.,Molnar,M,fa3555dc-16c7-11ed-9b5f-1234bde3cd05
11791319,2,fl:ja_ln:zhu-4,Jacky,Zhu,M,843f4caa-49af-11ed-9879-1234bde3cd05
11881255,1,fl:ja_ln:lee-742,Jaewon,Lee,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11675704,4,fl:wi_ln:newhall-1,William Parsons,"Newhall, Jr.",M,c4f7422a-16c7-11ed-9b5f-1234bde3cd05
11874663,0,fl:ga_ln:hicok-2,Gary D.,Hicok,M,c6b2ecda-16c7-11ed-9b5f-1234bde3cd05
11657627,5,fl:pr_ln:yadav-22,Prakash,Yadav,M,67aa7d75-49af-11ed-9879-1234bde3cd05
9262174,3,fl:ra_ln:selvanesan-2,Rajeshwaran,Selvanesan,M,c7b15c3f-16c7-11ed-9b5f-1234bde3cd05
9256514,0,fl:je_ln:kiel-1,Jeffrey T.,Kiel,M,04726932-16c8-11ed-9b5f-1234bde3cd05
7359380,3,fl:pa_ln:sidenblad-1,Paul J.,Sidenblad,M,c6a61746-16c7-11ed-9b5f-1234bde3cd05
7426724,1,fl:ch_ln:dodd-7,Christopher T.,Dodd,M,c4f7422a-16c7-11ed-9b5f-1234bde3cd05
7519507,0,fl:wi_ln:herz-1,William S.,Herz,M,c6999d14-16c7-11ed-9b5f-1234bde3cd05
8607151,0,fl:ra_ln:aguaviva-1,Raul,Aguaviva,M,b38b1284-16c7-11ed-9b5f-1234bde3cd05
12321825,2,fl:ja_ln:hellsten-1,Janne Johannes,Hellsten,M,bab12027-16c7-11ed-9b5f-1234bde3cd05
10311628,0,fl:er_ln:lum-1,Eric B.,Lum,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11972281,0,fl:mi_ln:murphy-21,Michael,Murphy,M,c7602655-16c7-11ed-9b5f-1234bde3cd05
10580196,2,fl:sa_ln:laine-2,Samuli Matias,Laine,M,5e62b4cb-16c8-11ed-9b5f-1234bde3cd05
7256796,1,fl:jo_ln:lindholm-5,John Erik,Lindholm,M,c39d6412-16c7-11ed-9b5f-1234bde3cd05
8984167,0,fl:fr_ln:diard-1,Franck R.,Diard,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
7225279,0,fl:w._ln:scheuermann-1,W. James,Scheuermann,M,c39d6412-16c7-11ed-9b5f-1234bde3cd05
6985151,0,fl:ru_ln:bastos-1,Rui M.,Bastos,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8233061,2,fl:ri_ln:chen-35,Rirong,CHEN,U,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
9740553,9,fl:da_ln:boggs-9,Darrell D.,Boggs,M,c6d1fc1a-16c7-11ed-9b5f-1234bde3cd05
8249819,0,fl:se_ln:treichler-1,Sean J.,Treichler,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
7034829,7,fl:ma_ln:papakipos-1,Matthew Nicholas,Papakipos,M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
8555035,0,fl:an_ln:patney-1,Anjul,Patney,U,c107103b-16c7-11ed-9b5f-1234bde3cd05
11392829,6,fl:fe_ln:xie-15,Feng,Xie,M,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
11327900,5,fl:la_ln:dennison-2,Larry Robert,Dennison,M,0aeb3e03-16c8-11ed-9b5f-1234bde3cd05
8085217,0,fl:ge_ln:slavenburg-2,Gerrit A.,Slavenburg,M,b86c5343-16c7-11ed-9b5f-1234bde3cd05
11144754,4,fl:sa_ln:sivaraman-5,Sakthivel,Sivaraman,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7599975,1,fl:da_ln:mcallister-1,David Kirk,McAllister,M,c3a0fd30-16c7-11ed-9b5f-1234bde3cd05
10997492,5,fl:sl_ln:kierat-1,Slawomir,Kierat,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
11832416,4,fl:ta_ln:cader-1,Tahir,Cader,M,c31efa39-16c7-11ed-9b5f-1234bde3cd05
11875478,2,fl:vi_ln:pore-1,Vinayak,Pore,M,67aa7d75-49af-11ed-9879-1234bde3cd05
10116916,2,fl:aa_ln:lefohn-1,Aaron Eliot,Lefohn,M,816d24e6-16c8-11ed-9b5f-1234bde3cd05
11282261,2,fl:ja_ln:robertson-27,James,Robertson,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
12315589,0,fl:ja_ln:golbus-1,Jason,Golbus,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11064203,1,fl:ja_ln:chen-128,Jant,Chen,F,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
8031197,2,fl:la_ln:manalac-1,Lauro,Manalac,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7545984,0,fl:je_ln:kiel-1,Jeffrey T.,Kiel,M,04726932-16c8-11ed-9b5f-1234bde3cd05
12327413,3,fl:gu_ln:dai-26,Guangcheng,Dai,U,4e49a0a0-16c8-11ed-9b5f-1234bde3cd05
7995465,4,fl:he_ln:manickavasagam-1,Hemamalini,Manickavasagam,F,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8473750,3,fl:da_ln:reed-37,David G.,Reed,M,c39d6412-16c7-11ed-9b5f-1234bde3cd05
11308338,0,fl:yi_ln:yang-50,Yilin,Yang,F,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7467289,3,fl:sh_ln:dave-4,Shail,Dave,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9720768,0,fl:st_ln:glaser-10,Stephen D.,Glaser,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11836597,0,fl:an_ln:patney-1,Anjul,Patney,U,816d1200-16c8-11ed-9b5f-1234bde3cd05
7619401,3,fl:mi_ln:lin-31,Ming-Tse,Lin,M,907f9ab3-16c8-11ed-9b5f-1234bde3cd05
11983536,2,fl:be_ln:goska-2,Benjamin,Goska,M,12c9bbe6-16c8-11ed-9b5f-1234bde3cd05
7492204,3,fl:ch_ln:young-14,Charles Chew-Yuen,Young,M,c6a61746-16c7-11ed-9b5f-1234bde3cd05
9298413,0,fl:an_ln:karve-5,Aneesh Padmakar,Karve,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
12249022,2,fl:ni_ln:dixit-3,Nikhil,Dixit,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
12332349,3,fl:em_ln:wirbel-1,Emilie Lucie Eloïse,Wirbel,F,4611e851-16c8-11ed-9b5f-1234bde3cd05
9755994,9,fl:st_ln:heinrich-6,Steven James,Heinrich,M,e08bd564-16c7-11ed-9b5f-1234bde3cd05
7583126,1,fl:hw_ln:lin-1,Hwong-Kwo,Lin,U,a26e22db-16c8-11ed-9b5f-1234bde3cd05
8633927,0,fl:ra_ln:mech-1,Radomir,Mech,M,198abe92-16c8-11ed-9b5f-1234bde3cd05
11830259,1,fl:ni_ln:avadhanam-1,Niranjan,Avadhanam,M,c39d6412-16c7-11ed-9b5f-1234bde3cd05
7649538,1,fl:jo_ln:mccormack-1,Joel J.,McCormack,M,df413f99-16c7-11ed-9b5f-1234bde3cd05
11704863,1,fl:te_ln:karras-1,Tero Tapani,Karras,M,8fe265be-49af-11ed-9879-1234bde3cd05
10437593,1,fl:ol_ln:giroux-2,Olivier,Giroux,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7512773,2,fl:ri_ln:silkebakken-1,Richard A.,Silkebakken,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12282526,0,fl:pi_ln:majcher-1,Piotr,Majcher,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
8704830,1,fl:pa_ln:brown-6,Patrick R.,Brown,M,f9d80b4b-16c7-11ed-9b5f-1234bde3cd05
7414550,0,fl:su_ln:sudharsanan-1,Subramania,Sudharsanan,M,9d73ed82-16c8-11ed-9b5f-1234bde3cd05
11861811,1,fl:jo_ln:hasselgren-1,Jon N.,Hasselgren,M,8a44a7b0-16c8-11ed-9b5f-1234bde3cd05
9888074,1,fl:pr_ln:narang-2,Promod,Narang,M,b86c5343-16c7-11ed-9b5f-1234bde3cd05
9190396,3,fl:al_ln:waizman-2,Alex,Waizman,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
11295515,0,fl:mo_ln:mcguire-1,Morgan,McGuire,M,05ddf7bb-16c8-11ed-9b5f-1234bde3cd05
7613064,2,fl:th_ln:dewey-2,Thomas E.,Dewey,M,c8bb57fa-16c7-11ed-9b5f-1234bde3cd05
9275491,2,fl:je_ln:duluk-1,Jerome F.,"Duluk, Jr.",M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
10025643,0,fl:vi_ln:grover-5,Vinod,Grover,M,5d0c8fca-16c8-11ed-9b5f-1234bde3cd05
11520345,2,fl:da_ln:nister-1,David,Nister,M,816cf2b5-16c8-11ed-9b5f-1234bde3cd05
8375306,6,fl:dm_ln:yepishin-1,Dmitriy V.,Yepishin,M,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
8854380,1,fl:ia_ln:williams-5,Ian M.,Williams,M,c8bb57fa-16c7-11ed-9b5f-1234bde3cd05
9424227,3,fl:ga_ln:ward-12,Gary,Ward,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7649269,2,fl:jo_ln:greco-12,Joseph,Greco,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
10333565,1,fl:ma_ln:denman-2,Marvin,Denman,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12292495,8,fl:da_ln:nister-1,David,Nister,M,816cf2b5-16c8-11ed-9b5f-1234bde3cd05
11164360,6,fl:jo_ln:burgess-14,John,Burgess,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
8095762,1,fl:ru_ln:newcomb-2,Russell R.,Newcomb,M,c345f536-16c7-11ed-9b5f-1234bde3cd05
12189018,8,fl:da_ln:nister-1,David,Nister,M,816cf2b5-16c8-11ed-9b5f-1234bde3cd05
8917271,1,fl:zi_ln:hakura-1,Ziyad S.,Hakura,M,15a22f0f-16c8-11ed-9b5f-1234bde3cd05
11636063,2,fl:ja_ln:sankaran-2,Jagadeesh,Sankaran,M,c31f4b00-16c7-11ed-9b5f-1234bde3cd05
10362289,0,fl:ma_ln:salvi-2,Marco,Salvi,M,816d24e6-16c8-11ed-9b5f-1234bde3cd05
RE39501,4,fl:th_ln:poff-1,Thomas C.,Poff,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8375306,1,fl:um_ln:khan-7,Umair A.,Khan,M,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
8773422,1,fl:ti_ln:aila-1,Timo Oskari,Aila,M,5f95bb9a-16c8-11ed-9b5f-1234bde3cd05
12072442,6,fl:ni_ln:assaf-1,Nizar,Assaf,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11089320,2,fl:to_ln:akeninemoller-1,Tomas G.,Akenine-Moller,M,4d375dc7-16c8-11ed-9b5f-1234bde3cd05
7705846,1,fl:al_ln:minkin-2,Alexander L.,Minkin,M,b86c5343-16c7-11ed-9b5f-1234bde3cd05
10317463,0,fl:mi_ln:sonawane-1,Milind,Sonawane,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9183609,2,fl:wi_ln:mcknight-1,William Craig,McKnight,M,e0fb43e5-16c7-11ed-9b5f-1234bde3cd05
11960570,3,fl:zh_ln:yu-28,Zhiding,Yu,U,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8627041,1,fl:pe_ln:holmqvist-2,Peter B.,Holmqvist,M,6d380d52-16c8-11ed-9b5f-1234bde3cd05
10187094,0,fl:ni_ln:nedovic-1,Nikola,Nedovic,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11977766,2,fl:st_ln:keckler-1,Stephen W.,Keckler,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
8185585,6,fl:dm_ln:yepishin-1,Dmitriy V.,Yepishin,M,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
11012694,5,fl:ol_ln:lapicque-1,Olivier,Lapicque,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8645638,3,fl:st_ln:oberman-1,Stuart F.,Oberman,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
11270495,1,fl:te_ln:karras-1,Tero Tapani,Karras,M,bab12027-16c7-11ed-9b5f-1234bde3cd05
11609761,0,fl:je_ln:pool-7,Jeffrey Michael,Pool,M,03373085-16c8-11ed-9b5f-1234bde3cd05
9557565,2,fl:th_ln:fox-6,Thomas F.,Fox,M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
12315589,2,fl:ki_ln:twardowski-1,Kirk,Twardowski,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11456941,0,fl:si_ln:mahesh-3,Siddheshwar,Mahesh,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7768515,2,fl:ri_ln:silkebakken-1,Richard A.,Silkebakken,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7034829,3,fl:mi_ln:yang-266,Mingjian,Yang,U,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
8200949,0,fl:da_ln:tarjan-2,David,Tarjan,M,02bfdd25-16c8-11ed-9b5f-1234bde3cd05
9823869,3,fl:ja_ln:huang-46,Jay,Huang,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
7366842,0,fl:do_ln:acocella-1,Dominic,Acocella,M,3b435ab2-16c8-11ed-9b5f-1234bde3cd05
8787464,0,fl:pa_ln:chaurasia-2,Pankaj,Chaurasia,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
11869483,3,fl:ad_ln:lancucki-1,Adrian,Lancucki,M,72644285-16c8-11ed-9b5f-1234bde3cd05
8169467,1,fl:th_ln:fox-6,Thomas F.,Fox,M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
11886262,0,fl:sa_ln:li-5,Sau Yan Keith,Li,F,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11663767,1,fl:da_ln:kirkland-1,Dale L.,Kirkland,M,e08bd564-16c7-11ed-9b5f-1234bde3cd05
9066285,1,fl:fl_ln:delorme-1,Flavien,Delorme,M,46b3e202-16c8-11ed-9b5f-1234bde3cd05
8094164,0,fl:mi_ln:toksvig-1,Michael J. M.,Toksvig,M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
7804499,1,fl:fr_ln:crow-2,Franklin C.,Crow,M,c2e22c7f-16c7-11ed-9b5f-1234bde3cd05
6825847,0,fl:st_ln:molnar-1,Steven E.,Molnar,M,fa3555dc-16c7-11ed-9b5f-1234bde3cd05
10192525,1,fl:ja_ln:kautz-1,Jan,Kautz,F,0ea025b8-16c8-11ed-9b5f-1234bde3cd05
8700925,0,fl:da_ln:wyatt-11,David,Wyatt,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9905196,4,fl:ja_ln:kautz-1,Jan,Kautz,F,0ea025b8-16c8-11ed-9b5f-1234bde3cd05
12314175,3,fl:ma_ln:stich-7,Martin,Stich,M,282b2850-16c8-11ed-9b5f-1234bde3cd05
8958390,0,fl:gr_ln:heinrich-2,Greg,Heinrich,M,14a49161-16c8-11ed-9b5f-1234bde3cd05
8627041,2,fl:ge_ln:lynch-2,George R.,Lynch,M,04726932-16c8-11ed-9b5f-1234bde3cd05
11436704,3,fl:yi_ln:deng-50,Yining,Deng,F,6482ff1a-49af-11ed-9879-1234bde3cd05
11799953,0,fl:su_ln:gopalarathnam-1,Sudharsan Dhamal,Gopalarathnam,M,bb6d1283-16c7-11ed-9b5f-1234bde3cd05
8619973,1,fl:ji_ln:ji-49,Jinsong,Ji,M,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
10681321,2,fl:la_ln:hyvarinen-1,Lauri,Hyvarinen,M,bab12027-16c7-11ed-9b5f-1234bde3cd05
8294821,0,fl:ma_ln:overby-1,Mark A.,Overby,M,bb6d1283-16c7-11ed-9b5f-1234bde3cd05
8633927,2,fl:er_ln:enderton-1,Eric B.,Enderton,M,b21cc8f7-16c7-11ed-9b5f-1234bde3cd05
9830703,2,fl:iu_ln:frosio-1,Iuri,Frosio,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9830276,0,fl:ja_ln:deming-2,James Leroy,Deming,M,e08bd564-16c7-11ed-9b5f-1234bde3cd05
10282803,2,fl:cy_ln:allison-1,Cynthia Ann Edgeworth,Allison,F,e08bd564-16c7-11ed-9b5f-1234bde3cd05
9478066,0,fl:er_ln:lum-1,Eric B.,Lum,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7167183,1,fl:an_ln:kugler-1,Anders M.,Kugler,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
7964422,0,fl:ab_ln:yee-1,Abraham,Yee,M,c6a61746-16c7-11ed-9b5f-1234bde3cd05
