patent_id,patent_type,patent_date,patent_title,wipo_kind,num_claims,withdrawn,filename
10528423,utility,2020-01-07,Memory management systems and methods,B2,12,0,ipg200107.xml
10528864,utility,2020-01-07,Sparse convolutional neural network accelerator,B2,18,0,ipg200107.xml
10535114,utility,2020-01-14,Controlling multi-pass rendering sequences in a cache tiling architecture,B2,20,0,ipg200114.xml
10536709,utility,2020-01-14,Prioritized compression for video,B2,17,0,ipg200114.xml
10545189,utility,2020-01-28,Granular dynamic test systems and methods,B2,25,0,ipg200128.xml
10546361,utility,2020-01-28,Unified memory systems and methods,B2,20,0,ipg200128.xml
10547713,utility,2020-01-28,Method and system of transmitting state based input over a network,B2,22,0,ipg200128.xml
10552201,utility,2020-02-04,Software-assisted instruction level execution preemption,B2,23,0,ipg200204.xml
10552202,utility,2020-02-04,Software-assisted instruction level execution preemption,B2,23,0,ipg200204.xml
10558230,utility,2020-02-11,Switched low-dropout voltage regulator,B2,18,0,ipg200211.xml
10559122,utility,2020-02-11,System and method for computing reduced-resolution indirect illumination using interpolated directional incoming radiance,B2,20,0,ipg200211.xml
10560698,utility,2020-02-11,Graphics server and method for streaming rendered content via a remote graphics processing service,B2,14,0,ipg200211.xml
10565686,utility,2020-02-18,Systems and methods for training neural networks for regression without ground truth training samples,B2,20,0,ipg200218.xml
10565747,utility,2020-02-18,Differentiable rendering pipeline for inverse graphics,B2,20,0,ipg200218.xml
10565781,utility,2020-02-18,View-dependant shading normal adaptation,B2,20,0,ipg200218.xml
10566958,utility,2020-02-18,Clock distribution schemes utilizing injection locked oscillation,B1,19,0,ipg200218.xml
10571978,utility,2020-02-25,Techniques for reducing fan cycling,B2,19,0,ipg200225.xml
10573058,utility,2020-02-25,Stable ray tracing,B2,20,0,ipg200225.xml
10573061,utility,2020-02-25,Saccadic redirection for virtual reality locomotion,B2,21,0,ipg200225.xml
10573071,utility,2020-02-25,Path planning for virtual reality locomotion,B2,20,0,ipg200225.xml
10580196,utility,2020-03-03,Method for continued bounding volume hierarchy traversal on intersection without shader intervention,B1,33,0,ipg200303.xml
10580198,utility,2020-03-03,System and method for optimized sparse volume rendering,B2,18,0,ipg200303.xml
10581645,utility,2020-03-03,Dual-rail transceiver with improved signal-to-noise ratio for differential high-speed links,B1,20,0,ipg200303.xml
10593020,utility,2020-03-17,Unsupervised learning approach for video deblurring,B2,20,0,ipg200317.xml
10594337,utility,2020-03-17,Maximum transition avoidance (MTA) encoding,B2,21,0,ipg200317.xml
10595039,utility,2020-03-17,System and method for content and motion controlled action video generation,B2,20,0,ipg200317.xml
10599606,utility,2020-03-24,424 encoding schemes to reduce coupling and power noise on PAM-4 data buses,B2,20,0,ipg200324.xml
10600141,utility,2020-03-24,Monitoring execution in a graphics processing unit,B2,19,0,ipg200324.xml
10600167,utility,2020-03-24,Performing spatiotemporal filtering,B2,20,0,ipg200324.xml
10600229,utility,2020-03-24,Techniques for representing and processing geometry within a graphics processing pipeline,B2,23,0,ipg200324.xml
10600232,utility,2020-03-24,Creating a ray differential by accessing a G-buffer,B2,21,0,ipg200324.xml
10600730,utility,2020-03-24,Cross talk reduction differential cross over routing systems and methods,B2,17,0,ipg200324.xml
10601324,utility,2020-03-24,Switched tank-transformer based high step-down ratio DC-DC converter,B1,17,0,ipg200324.xml
10601409,utility,2020-03-24,Self-clocking sampler with reduced metastability,B2,18,0,ipg200324.xml
10601719,utility,2020-03-24,User-equipment-based quality-of-service enforcement and control system and method for real-time traffic,B2,13,0,ipg200324.xml
10602175,utility,2020-03-24,Using an average motion vector for a motion search,B2,20,0,ipg200324.xml
10607390,utility,2020-03-31,Techniques for tiling compute work with graphics work,B2,25,0,ipg200331.xml
10607552,utility,2020-03-31,Parallel pipelines for computing backlight illumination fields in high dynamic range display devices,B2,20,0,ipg200331.xml
10614541,utility,2020-04-07,"Hybrid, scalable CPU/GPU rigid body pipeline",B2,20,0,ipg200407.xml
10614613,utility,2020-04-07,Reducing noise during rendering by performing parallel path space filtering utilizing hashing,B2,23,0,ipg200407.xml
10621022,utility,2020-04-14,System and methods for hardware-software cooperative pipeline error detection,B2,20,0,ipg200414.xml
10623200,utility,2020-04-14,Bus-invert coding with restricted hamming distance for multi-byte interfaces,B2,11,0,ipg200414.xml
10623217,utility,2020-04-14,Proportional AC-coupled edge-boosting transmit equalization for multi-level pulse-amplitude modulated signaling,B1,18,0,ipg200414.xml
10628160,utility,2020-04-21,Selective poisoning of data during runahead,B2,10,0,ipg200421.xml
10630773,utility,2020-04-21,System and method for network coupled cloud gaming,B2,15,0,ipg200421.xml
10635357,utility,2020-04-28,Method for overlapping memory accesses,B2,20,0,ipg200428.xml
10636336,utility,2020-04-28,Mixed primary display with spatially modulated backlight,B2,20,0,ipg200428.xml
10642311,utility,2020-05-05,Hybrid optics for near-eye displays,B2,16,0,ipg200505.xml
10642744,utility,2020-05-05,Memory type which is cacheable yet inaccessible by speculative instructions,B2,24,0,ipg200505.xml
10643106,utility,2020-05-05,System and method for procedurally synthesizing datasets of objects of interest for training machine-learning models,B2,20,0,ipg200505.xml
10644686,utility,2020-05-05,Self-clocking sampler with reduced metastability,B2,20,0,ipg200505.xml
10657094,utility,2020-05-19,Relaxed 433 encoding to reduce coupling and power noise on PAM-4 data buses,B2,20,0,ipg200519.xml
10657306,utility,2020-05-19,Deep learning testability analysis with graph convolutional networks,B1,20,0,ipg200519.xml
10659063,utility,2020-05-19,Adaptive voltage frequency scaling for optimal power efficiency,B2,18,0,ipg200519.xml
10663515,utility,2020-05-26,Method and apparatus to access high volume test data over high speed interfaces,B2,19,0,ipg200526.xml
10664049,utility,2020-05-26,Systems and methods for gaze tracking,B2,15,0,ipg200526.xml
10668386,utility,2020-06-02,"System, method, and computer program product for simultaneously determining settings for a plurality of parameter variations",B2,20,0,ipg200602.xml
10671763,utility,2020-06-02,Protecting circuits from hacking using a digital reset detector,B2,22,0,ipg200602.xml
10672185,utility,2020-06-02,Multi-rate shading using replayed screen space tiles,B2,20,0,ipg200602.xml
10672461,utility,2020-06-02,Write assist negative bit line voltage generator for SRAM array,B2,16,0,ipg200602.xml
10681321,utility,2020-06-09,Suppress pixel coloration errors in HDR video systems,B2,22,0,ipg200609.xml
10684824,utility,2020-06-16,Stochastic rounding of numerical values,B2,20,0,ipg200616.xml
10685925,utility,2020-06-16,Resistance and capacitance balancing systems and methods,B2,17,0,ipg200616.xml
10691572,utility,2020-06-23,Liveness as a factor to evaluate memory vulnerability to soft errors,B2,16,0,ipg200623.xml
10692244,utility,2020-06-23,Learning based camera pose estimation from images of an environment,B2,20,0,ipg200623.xml
10694164,utility,2020-06-23,Generated stereoscopic video using zenith and nadir view perspectives,B2,20,0,ipg200623.xml
10699383,utility,2020-06-30,Computational blur for varifocal displays,B2,18,0,ipg200630.xml
10699427,utility,2020-06-30,Method and apparatus for obtaining sampled positions of texturing operations,B2,20,0,ipg200630.xml
10699447,utility,2020-06-30,Multi-level image reconstruction using one or more neural networks,B2,29,0,ipg200630.xml
10700846,utility,2020-06-30,Clock data recovery convergence using signed timing injection,B1,10,0,ipg200630.xml
10705525,utility,2020-07-07,Performing autonomous path navigation using deep neural networks,B2,20,0,ipg200707.xml
10705790,utility,2020-07-07,Application of geometric acoustics for immersive virtual reality (VR),B2,20,0,ipg200707.xml
10705994,utility,2020-07-07,Unified cache for diverse memory traffic,B2,20,0,ipg200707.xml
10706608,utility,2020-07-07,Tree traversal with backtracking in constant time,B2,20,0,ipg200707.xml
10709991,utility,2020-07-14,System and method for cooperative application control,B2,22,0,ipg200714.xml
10713756,utility,2020-07-14,HW-assisted upscaling and multi-sampling using a high resolution depth buffer,B2,26,0,ipg200714.xml
10713838,utility,2020-07-14,Image illumination rendering system and method,B2,20,0,ipg200714.xml
10715817,utility,2020-07-14,Apparatus and method for enhancing motion estimation based on user input,B2,22,0,ipg200714.xml
10725837,utility,2020-07-28,Persistent scratchpad memory for data exchange between programs,B1,18,0,ipg200728.xml
10726797,utility,2020-07-28,Techniques for updating light-emitting diodes in synchrony with liquid-crystal display pixel refresh,B2,20,0,ipg200728.xml
10728062,utility,2020-07-28,Techniques for improving high-speed communications in a computing system,B1,26,0,ipg200728.xml
10733794,utility,2020-08-04,Adaptive shading in a graphics processing pipeline,B2,20,0,ipg200804.xml
10740254,utility,2020-08-11,System and method for frame buffer copy during partial power down of memory,B2,16,0,ipg200811.xml
10740901,utility,2020-08-11,Encoder regularization of a segmentation model,B2,18,0,ipg200811.xml
10740952,utility,2020-08-11,Method for handling of out-of-order opaque and alpha ray/primitive intersections,B2,35,0,ipg200811.xml
10740954,utility,2020-08-11,Shadow denoising in ray-tracing applications,B2,20,0,ipg200811.xml
10741143,utility,2020-08-11,Dynamic jitter and latency-tolerant rendering,B2,25,0,ipg200811.xml
10741215,utility,2020-08-11,Automatic generation of video playback effects,B1,20,0,ipg200811.xml
10742224,utility,2020-08-11,Voltage-follower based cross-coupling oscillators with embedded phase-interpolation function,B2,15,0,ipg200811.xml
10742950,utility,2020-08-11,Collecting and processing stereoscopic digital image data to produce a parallax corrected tilted head view,B2,20,0,ipg200811.xml
10746798,utility,2020-08-18,Field adaptable in-system test mechanisms,B1,18,0,ipg200818.xml
10748036,utility,2020-08-18,Training a neural network to predict superpixels using segmentation-aware affinity loss,B2,20,0,ipg200818.xml
10748332,utility,2020-08-18,Hybrid frustum traced shadows systems and methods,B2,21,0,ipg200818.xml
10748333,utility,2020-08-18,Finite aperture omni-directional stereo light transport,B2,20,0,ipg200818.xml
10749720,utility,2020-08-18,Receiver adaptation using stochastic gradient hill climbing with genetic mutation,B1,37,0,ipg200818.xml
10754775,utility,2020-08-25,Fast cache invalidation response using cache class attributes,B2,20,0,ipg200825.xml
10757812,utility,2020-08-25,Chip double-sided layout on PCB,B1,11,0,ipg200825.xml
10761582,utility,2020-09-01,Method and apparatus to optimize system battery-life for static and semi-static image viewing usage models,B2,20,0,ipg200901.xml
10762425,utility,2020-09-01,Learning affinity via a spatial propagation neural network,B2,20,0,ipg200901.xml
10762593,utility,2020-09-01,Unified memory systems and methods,B2,20,0,ipg200901.xml
10762620,utility,2020-09-01,Deep-learning method for separating reflection and transmission images visible at a semi-reflective surface in a computer image of a real-world scene,B2,19,0,ipg200901.xml
10769076,utility,2020-09-08,Distributed address translation in a multi-node interconnect fabric,B2,21,0,ipg200908.xml
10769454,utility,2020-09-08,Camera blockage detection for autonomous driving systems,B2,20,0,ipg200908.xml
10769840,utility,2020-09-08,Analysis of point cloud data using polar depth maps and planarization techniques,B2,24,0,ipg200908.xml
10776532,utility,2020-09-15,Modified effective mass for parallel rigid body simulation,B2,21,0,ipg200915.xml
10776688,utility,2020-09-15,Multi-frame video interpolation using optical flow,B2,20,0,ipg200915.xml
10776983,utility,2020-09-15,Analysis of point cloud data using depth and texture maps,B2,25,0,ipg200915.xml
10776985,utility,2020-09-15,Reflection denoising in ray-tracing applications,B2,20,0,ipg200915.xml
10776995,utility,2020-09-15,Light fields as better backgrounds in rendering,B2,20,0,ipg200915.xml
10783393,utility,2020-09-22,Semi-supervised learning for landmark localization,B2,19,0,ipg200922.xml
10783394,utility,2020-09-22,Equivariant landmark transformation for landmark localization,B2,18,0,ipg200922.xml
10783950,utility,2020-09-22,Memory management systems and methods using a management communication bus,B2,12,0,ipg200922.xml
10789194,utility,2020-09-29,Techniques for efficiently synchronizing data transmissions on a network,B2,23,0,ipg200929.xml
